Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00       14     0.00     0.00  __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Range_chk::_S_chk(long, std::integral_constant<bool, true>)
  0.00      0.00     0.00       14     0.00     0.00  __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::_Save_errno()
  0.00      0.00     0.00       14     0.00     0.00  __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::~_Save_errno()
  0.00      0.00     0.00       13     0.00     0.00  __gnu_cxx::new_allocator<void (*)(int)>::deallocate(void (**)(int), unsigned long)
  0.00      0.00     0.00       13     0.00     0.00  __gnu_cxx::new_allocator<void (*)(int)>::allocate(unsigned long, void const*)
  0.00      0.00     0.00       13     0.00     0.00  __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::__normal_iterator(Edge* const&)
  0.00      0.00     0.00       13     0.00     0.00  std::_Bit_iterator::operator*() const
  0.00      0.00     0.00       13     0.00     0.00  std::_Bit_iterator::operator[](long) const
  0.00      0.00     0.00       13     0.00     0.00  std::allocator_traits<std::allocator<void (*)(int)> >::deallocate(std::allocator<void (*)(int)>&, void (**)(int), unsigned long)
  0.00      0.00     0.00       13     0.00     0.00  std::allocator_traits<std::allocator<void (*)(int)> >::allocate(std::allocator<void (*)(int)>&, unsigned long)
  0.00      0.00     0.00       13     0.00     0.00  std::vector<bool, std::allocator<bool> >::begin()
  0.00      0.00     0.00       13     0.00     0.00  std::vector<bool, std::allocator<bool> >::operator[](unsigned long)
  0.00      0.00     0.00       12     0.00     0.00  __gnu_cxx::new_allocator<void (*)(int)>::~new_allocator()
  0.00      0.00     0.00       12     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > >, std::vector<int, std::allocator<int> > >::_S_select_on_copy(std::allocator<std::vector<int, std::allocator<int> > > const&)
  0.00      0.00     0.00       12     0.00     0.00  __gnu_cxx::__normal_iterator<ActiveObject*, std::vector<ActiveObject, std::allocator<ActiveObject> > >::base() const
  0.00      0.00     0.00       12     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const
  0.00      0.00     0.00       12     0.00     0.00  std::vector<ActiveObject, std::allocator<ActiveObject> >::size() const
  0.00      0.00     0.00       12     0.00     0.00  std::allocator<void (*)(int)>::~allocator()
  0.00      0.00     0.00       12     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl()
  0.00      0.00     0.00       12     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_M_swap_data(std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data&)
  0.00      0.00     0.00       12     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base()
  0.00      0.00     0.00       12     0.00     0.00  std::_Bit_iterator::_Bit_iterator()
  0.00      0.00     0.00       12     0.00     0.00  std::move_iterator<ActiveObject*>::move_iterator(ActiveObject*)
  0.00      0.00     0.00       12     0.00     0.00  std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::select_on_container_copy_construction(std::allocator<std::vector<int, std::allocator<int> > > const&)
  0.00      0.00     0.00       12     0.00     0.00  std::vector<ActiveObject, std::allocator<ActiveObject> >::operator[](unsigned long)
  0.00      0.00     0.00       12     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&)
  0.00      0.00     0.00       12     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector()
  0.00      0.00     0.00       12     0.00     0.00  Edge* std::__niter_base<Edge*>(Edge*)
  0.00      0.00     0.00       12     0.00     0.00  pollfd* std::__niter_base<pollfd*>(pollfd*)
  0.00      0.00     0.00       12     0.00     0.00  void (**std::__niter_base<void (**)(int)>(void (**)(int)))(int)
  0.00      0.00     0.00       12     0.00     0.00  std::move_iterator<ActiveObject*> std::__make_move_if_noexcept_iterator<ActiveObject, std::move_iterator<ActiveObject*> >(ActiveObject*)
  0.00      0.00     0.00       12     0.00     0.00  std::remove_reference<ActiveObject*&>::type&& std::move<ActiveObject*&>(ActiveObject*&)
  0.00      0.00     0.00       11     0.00     0.00  ActiveObject::~ActiveObject()
  0.00      0.00     0.00       11     0.00     0.00  __gnu_cxx::new_allocator<void (**)(int)>::deallocate(void (***)(int), unsigned long)
  0.00      0.00     0.00       11     0.00     0.00  __gnu_cxx::new_allocator<void (**)(int)>::allocate(unsigned long, void const*)
  0.00      0.00     0.00       11     0.00     0.00  __gnu_cxx::new_allocator<void (**)(int)>::_M_max_size() const
  0.00      0.00     0.00       11     0.00     0.00  __gnu_cxx::__normal_iterator<pollfd*, std::vector<pollfd, std::allocator<pollfd> > >::base() const
  0.00      0.00     0.00       11     0.00     0.00  __gnu_cxx::__normal_iterator<void (**)(int), std::vector<void (*)(int), std::allocator<void (*)(int)> > >::base() const
  0.00      0.00     0.00       11     0.00     0.00  std::_Deque_base<void (*)(int), std::allocator<void (*)(int)> >::_Deque_impl::~_Deque_impl()
  0.00      0.00     0.00       11     0.00     0.00  std::_Deque_base<void (*)(int), std::allocator<void (*)(int)> >::_M_allocate_map(unsigned long)
  0.00      0.00     0.00       11     0.00     0.00  std::_Deque_base<void (*)(int), std::allocator<void (*)(int)> >::_M_create_nodes(void (***)(int), void (***)(int))
  0.00      0.00     0.00       11     0.00     0.00  std::_Deque_base<void (*)(int), std::allocator<void (*)(int)> >::_M_allocate_node()
  0.00      0.00     0.00       11     0.00     0.00  std::_Deque_base<void (*)(int), std::allocator<void (*)(int)> >::_M_destroy_nodes(void (***)(int), void (***)(int))
  0.00      0.00     0.00       11     0.00     0.00  std::_Deque_base<void (*)(int), std::allocator<void (*)(int)> >::_M_deallocate_map(void (***)(int), unsigned long)
  0.00      0.00     0.00       11     0.00     0.00  std::_Deque_base<void (*)(int), std::allocator<void (*)(int)> >::_M_initialize_map(unsigned long)
  0.00      0.00     0.00       11     0.00     0.00  std::_Deque_base<void (*)(int), std::allocator<void (*)(int)> >::_M_deallocate_node(void (**)(int))
  0.00      0.00     0.00       11     0.00     0.00  std::_Deque_base<void (*)(int), std::allocator<void (*)(int)> >::~_Deque_base()
  0.00      0.00     0.00       11     0.00     0.00  std::allocator_traits<std::allocator<void (**)(int)> >::deallocate(std::allocator<void (**)(int)>&, void (***)(int), unsigned long)
  0.00      0.00     0.00       11     0.00     0.00  std::allocator_traits<std::allocator<void (**)(int)> >::allocate(std::allocator<void (**)(int)>&, unsigned long)
  0.00      0.00     0.00       11     0.00     0.00  std::deque<void (*)(int), std::allocator<void (*)(int)> >::_M_destroy_data(std::_Deque_iterator<void (*)(int), void (*&)(int), void (**)(int)>, std::_Deque_iterator<void (*)(int), void (*&)(int), void (**)(int)>, std::allocator<void (*)(int)> const&)
  0.00      0.00     0.00       11     0.00     0.00  std::deque<void (*)(int), std::allocator<void (*)(int)> >::end()
  0.00      0.00     0.00       11     0.00     0.00  std::deque<void (*)(int), std::allocator<void (*)(int)> >::~deque()
  0.00      0.00     0.00       11     0.00     0.00  std::queue<void (*)(int), std::deque<void (*)(int), std::allocator<void (*)(int)> > >::~queue()
  0.00      0.00     0.00       11     0.00     0.00  std::thread::swap(std::thread&)
  0.00      0.00     0.00       11     0.00     0.00  std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<std::thread::id> >, std::is_move_constructible<std::thread::id>, std::is_move_assignable<std::thread::id> >::value, void>::type std::swap<std::thread::id>(std::thread::id&, std::thread::id&)
  0.00      0.00     0.00       10     0.00     0.00  __gnu_cxx::__normal_iterator<pollfd*, std::vector<pollfd, std::allocator<pollfd> > >::__normal_iterator(pollfd* const&)
  0.00      0.00     0.00       10     0.00     0.00  __gnu_cxx::__normal_iterator<void (**)(int), std::vector<void (*)(int), std::allocator<void (*)(int)> > >::__normal_iterator(void (** const&)(int))
  0.00      0.00     0.00       10     0.00     0.00  std::_Vector_base<ActiveObject, std::allocator<ActiveObject> >::_M_get_Tp_allocator()
  0.00      0.00     0.00       10     0.00     0.00  int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
  0.00      0.00     0.00       10     0.00     0.00  std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&)
  0.00      0.00     0.00       10     0.00     0.00  std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&)
  0.00      0.00     0.00       10     0.00     0.00  ActiveObject* std::__addressof<ActiveObject>(ActiveObject&)
  0.00      0.00     0.00       10     0.00     0.00  int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
  0.00      0.00     0.00       10     0.00     0.00  int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&)
  0.00      0.00     0.00        9     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_propagate_on_copy_assign()
  0.00      0.00     0.00        9     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> >* const&)
  0.00      0.00     0.00        9     0.00     0.00  Graph::getWeight(int, int) const
  0.00      0.00     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<ActiveObject>::_M_max_size() const
  0.00      0.00     0.00        9     0.00     0.00  __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::operator*() const
  0.00      0.00     0.00        9     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator+(long) const
  0.00      0.00     0.00        9     0.00     0.00  std::vector<int, std::allocator<int> >::capacity() const
  0.00      0.00     0.00        9     0.00     0.00  void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  0.00      0.00     0.00        9     0.00     0.00  std::vector<int, std::allocator<int> >::end()
  0.00      0.00     0.00        9     0.00     0.00  std::vector<int, std::allocator<int> >::begin()
  0.00      0.00     0.00        9     0.00     0.00  std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&)
  0.00      0.00     0.00        9     0.00     0.00  unsigned long* std::__addressof<unsigned long>(unsigned long&)
  0.00      0.00     0.00        9     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*)
  0.00      0.00     0.00        9     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  0.00      0.00     0.00        9     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  0.00      0.00     0.00        9     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  0.00      0.00     0.00        9     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::allocator<int>&)
  0.00      0.00     0.00        9     0.00     0.00  bool std::operator==<ActiveObject*>(std::move_iterator<ActiveObject*> const&, std::move_iterator<ActiveObject*> const&)
  0.00      0.00     0.00        9     0.00     0.00  bool std::operator!=<ActiveObject*>(std::move_iterator<ActiveObject*> const&, std::move_iterator<ActiveObject*> const&)
  0.00      0.00     0.00        8     0.00     0.00  findRoot(std::vector<int, std::allocator<int> >&, int)
  0.00      0.00     0.00        8     0.00     0.00  ActiveObject::getTask()
  0.00      0.00     0.00        8     0.00     0.00  Reactor::new_poll()
  0.00      0.00     0.00        8     0.00     0.00  Reactor::call_func(int)
  0.00      0.00     0.00        8     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > >, std::vector<int, std::allocator<int> > >::_S_propagate_on_copy_assign()
  0.00      0.00     0.00        8     0.00     0.00  std::deque<void (*)(int), std::allocator<void (*)(int)> >::size() const
  0.00      0.00     0.00        8     0.00     0.00  std::queue<void (*)(int), std::deque<void (*)(int), std::allocator<void (*)(int)> > >::size() const
  0.00      0.00     0.00        8     0.00     0.00  std::vector<Edge, std::allocator<Edge> >::size() const
  0.00      0.00     0.00        8     0.00     0.00  pollfd* std::vector<pollfd, std::allocator<pollfd> >::_M_data_ptr<pollfd>(pollfd*) const
  0.00      0.00     0.00        8     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::capacity() const
  0.00      0.00     0.00        8     0.00     0.00  std::_Head_base<0ul, std::thread::_State*, false>::_M_head(std::_Head_base<0ul, std::thread::_State*, false>&)
